POA_CODE21,lon,lat
3022,144.80168997866676,-37.77666620599996
3023,144.7533769993367,-37.76033227635829
3024,144.598661490061,-37.83813481419035
3025,144.83588247204318,-37.837709447534344
3026,144.7847506792564,-37.818809015533034
3027,144.74635498709222,-37.864012033693065
3028,144.7793197280217,-37.87292555814767
3029,144.69632757468716,-37.81842578337224
3030,144.67177057037782,-37.93380792700882
3031,144.92508526387843,-37.79357006755696
3032,144.9033832416161,-37.77622141228579
3033,144.85422512149626,-37.74081768776137
3034,144.86368738389504,-37.76113173829528
3036,144.8142023293705,-37.69625900019059
3037,144.75522679303575,-37.69643609259287
3038,144.7935006095468,-37.706237874536825
3039,144.92396622566673,-37.76618131766662
3040,144.9062012285074,-37.75148203595475
3041,144.90681613746466,-37.728207036314586
3042,144.87231607239605,-37.72779578202135
3043,144.88306119979194,-37.69962758477278
3044,144.9384113559069,-37.73470998461784
3045,144.8408894144552,-37.6753781828753
3046,144.93172918636915,-37.707350360477065
3047,144.93129830858376,-37.68083164079377
3048,144.92496143665034,-37.65348250474313
3049,144.89059400766848,-37.671672354439515
3051,144.94572271729808,-37.798525626870145
3052,144.95161172242734,-37.786495562569414
3053,144.96842463061097,-37.79914585539982
3054,144.96940419336846,-37.78550158715961
3055,144.94249959287566,-37.76311807508927
3056,144.9627481542906,-37.76661506455154
3057,144.978580567954,-37.77020142676954
3058,144.96572569096926,-37.73762194616133
3059,144.8786375849591,-37.63861320450505
3060,144.96756359164357,-37.70484567939431
3061,144.9591652253176,-37.66356281359843
3062,144.95418447400007,-37.63682728566662
3063,144.84564914035292,-37.58982800154392
3064,144.9331306591216,-37.5576876669913
3065,144.9791892384662,-37.800828438538886
3066,144.9882416856222,-37.801712213212504
3067,145.0009049745588,-37.80434600560222
3068,144.98955166727214,-37.78608048441617
3070,144.99859958076703,-37.770109586838494
3071,145.0070095519499,-37.75816443929508
3072,145.00867334776768,-37.74177725779152
3073,145.00638960554758,-37.712255068363795
3074,145.00498272881958,-37.68341923788738
3075,145.0131655944227,-37.667036228800036
3076,145.00770564123988,-37.64003421791413
3078,145.02122270762274,-37.7817074135928
3079,145.05041557743317,-37.768930020287286
3081,145.0468538596563,-37.742138109752894
3082,145.06566377810245,-37.66562867285184
3083,145.05680664898543,-37.69954626280691
3084,145.07874800144103,-37.74459602883522
3085,145.08335928966702,-37.722492688305664
3087,145.08155857833341,-37.70461667133329
3088,145.1103972375833,-37.698866828439726
3089,145.156223836147,-37.66602983823307
3090,145.11100932163802,-37.668486598422916
3091,145.136799890731,-37.63878112969783
3093,145.11740042833793,-37.73882960717128
3094,145.1253313265875,-37.72110260514286
3095,145.16683900629224,-37.71257303099725
3096,145.19005427881848,-37.66782091619026
3097,145.23656626680037,-37.688774992738395
3099,145.21775989509334,-37.58334927864221
3101,145.0352810690619,-37.80356802539751
3102,145.05365351909367,-37.78939785135202
3103,145.08102395344127,-37.809131459199385
3104,145.0839383053078,-37.79184137726851
3105,145.08712009344327,-37.77084701223185
3106,145.150807750144,-37.75649960555759
3107,145.11143973766409,-37.76042560916341
3108,145.12387753920666,-37.782441632608716
3109,145.1640594322684,-37.781687219652255
3111,145.1950667287267,-37.79032041846782
3113,145.2104608638134,-37.74320235513273
3114,145.2173282833334,-37.77592157466663
3115,145.26825880904514,-37.73553767680738
3116,145.31276640235484,-37.74017660250494
3121,145.00503991315384,-37.82208096221382
3122,145.0324283278877,-37.82515087979691
3123,145.0496407868659,-37.83150677887305
3124,145.0744415628721,-37.8384318511925
3125,145.1121888959069,-37.84991433815158
3126,145.07461154135396,-37.823090381986724
3127,145.10103434346485,-37.82472129941921
3128,145.12534855563626,-37.82793895696931
3129,145.12253895175937,-37.80429467491996
3130,145.15046560489807,-37.82252348877902
3131,145.17410792119372,-37.82697211145384
3132,145.1999723664444,-37.81878927282689
3133,145.19260597889698,-37.847410431243134
3134,145.23637945419554,-37.793426075492484
3135,145.2491138196559,-37.82012698368605
3136,145.28087915807586,-37.790527678796835
3137,145.314220969752,-37.81884340571091
3138,145.32626980805813,-37.781489394769196
3139,145.54310997590824,-37.81247748911805
3140,145.36604297578054,-37.755779018887665
3141,144.99570110986036,-37.83872046369467
3142,145.01775914709796,-37.84180374592159
3143,145.02007735274208,-37.85680123344014
3144,145.03515406082383,-37.85578451697496
3145,145.06109794573143,-37.87705418050646
3146,145.06618841811328,-37.856116836034126
3147,145.09365963171558,-37.86744001528284
3148,145.10084515341728,-37.88116015993703
3149,145.1293071635137,-37.8785157283876
3150,145.17448189994587,-37.89108776276037
3151,145.1506010232621,-37.853710521744006
3152,145.22398799504703,-37.86506512556894
3153,145.2721730363973,-37.836289530404684
3154,145.32450798278813,-37.85661343924708
3155,145.28694534355714,-37.85753993935806
3156,145.29659898774398,-37.91803632872126
3158,145.33536116947872,-37.90023017615887
3159,145.39178677205075,-37.917750416111076
3160,145.35618344438066,-37.927756854696476
3161,145.0211550490846,-37.872206608983134
3162,145.02492374818894,-37.890755289262636
3163,145.0584292777791,-37.89576011644424
3165,145.06678393833215,-37.92214468698472
3166,145.09660218585165,-37.89963249501201
3167,145.0947927534442,-37.92550443231544
3168,145.13170416155415,-37.915642138209684
3169,145.12092071881955,-37.94323232853196
3170,145.17832315347877,-37.92602708091629
3171,145.15629950078736,-37.945269082714944
3172,145.13415225200086,-37.974265773681246
3173,145.16679338240192,-38.004724685437
3174,145.17978734641122,-37.96302712526394
3175,145.20254456974735,-38.01801039125611
3177,145.23954250684136,-37.98961731878903
3178,145.2398697425693,-37.92556368875439
3179,145.21654433387107,-37.90062578906558
3180,145.25091366673254,-37.88851041689192
3181,144.99804444311718,-37.85279270018332
3182,144.9799214946066,-37.86382293279595
3183,145.0002122735383,-37.86762485778304
3184,144.986206367585,-37.880845966433945
3185,145.00600754835804,-37.88628556971134
3186,144.99657584644348,-37.90788108548742
3187,145.01796403509448,-37.91710612940995
3188,145.01483735522862,-37.9384491679791
3189,145.0577070354878,-37.941453831299135
3190,145.0379146959425,-37.948726419330605
3191,145.01513705849894,-37.953512259206384
3192,145.0597258731809,-37.96087909532954
3193,145.03398197674397,-37.9766671472495
3194,145.0811801487206,-37.981253042386875
3195,145.11084007587877,-38.007369904497864
3196,145.12599587459468,-38.04589668457915
3197,145.14007396291515,-38.071341118539756
3198,145.13722334259018,-38.10486136027863
3199,145.136260808759,-38.1591710485675
3200,145.1622174931488,-38.125932247832424
3201,145.1749288428934,-38.09333971159755
3202,145.0953311789532,-37.956400522546694
3204,145.04032832821008,-37.91518100598189
3205,144.9550199994708,-37.83328542332399
3206,144.9617260110407,-37.84705652782578
3207,144.9231907673015,-37.833576842263085
3211,144.46819355967338,-37.93173179832283
3212,144.45187920490073,-38.02043615967514
3213,144.2887009457024,-37.971842666707495
3214,144.36911957660934,-38.07308282907501
3215,144.3343544946817,-38.11170088769885
3216,144.31012710520514,-38.18735629394132
3217,144.29937555521312,-38.2511472758398
3218,144.2109577786945,-38.114277600162495
3219,144.3856940980648,-38.173857039957525
3220,144.35116220025466,-38.15264697320702
3221,144.1780262420504,-38.16104918599956
3222,144.56418422187235,-38.201616792767645
3223,144.66485266798418,-38.1526289428267
3224,144.4467202717792,-38.18403809520518
3225,144.62293600752074,-38.245956078036365
3226,144.53928308969324,-38.26213861433791
3227,144.42552469561764,-38.25855301123454
3228,144.26580848342883,-38.33441468933922
3230,144.15036708280056,-38.38187984173519
3231,144.0625854166071,-38.4510269204189
3232,143.92651396013108,-38.532769888196604
3233,143.61150217437466,-38.757520786531686
3234,143.82804214013927,-38.631332809530015
3235,143.92019873967232,-38.4378383214889
3236,143.7093703152932,-38.51045755924831
3237,143.54374758241855,-38.644764685346416
3238,143.44407782222436,-38.72901546916086
3239,143.41894880684922,-38.57322020916038
3240,144.13795700068897,-38.25454681004142
3241,143.93055489906254,-38.260334952081195
3242,143.82290868124883,-38.33166216538226
3243,143.79754518472524,-38.47017998883166
3249,143.5457387466942,-38.36680098561714
3250,143.5846420491184,-38.340396165498426
3251,143.65956446493743,-38.14065041286268
3254,143.5306329636434,-38.29692681568328
3260,143.22700582198476,-38.191805358268105
3264,142.87704344648068,-38.23816587616854
3265,142.82819578161528,-38.24121850088674
3266,143.14502629097183,-38.416128822940635
3267,143.0872370839207,-38.46146633588962
3268,142.9436847565858,-38.515912768808036
3269,143.11638191263498,-38.63454994010282
3270,142.8819597768992,-38.58940725744858
3271,143.01817037094008,-37.9078318706962
3272,142.81354491511132,-37.97110949842356
3273,142.6793573218636,-37.9822899847773
3274,142.52461312768207,-37.95375775285579
3275,142.46646714463864,-38.287133374450406
3276,142.46580895977482,-38.12230246043307
3277,142.67140450814222,-38.41222146276885
3278,142.60820624698317,-38.273303448232504
3279,142.6169376165092,-38.18676403034657
3280,142.48936738131476,-38.366691797197284
3281,142.51732856130207,-38.253075681302505
3282,142.38488258204563,-38.29773004185261
3283,142.26487707411314,-38.22560249505906
3284,142.1412720761679,-38.26383665722862
3285,141.93112310027033,-38.25570710166138
3286,142.019272362657,-38.03380876684691
3287,142.30584061969623,-38.051861215277555
3289,142.27491056690604,-37.89698803928555
3292,141.11073235265954,-38.066415070599916
3293,142.5464193913148,-37.73233124298048
3294,142.32074981144441,-37.59452982573107
3300,142.00201687445988,-37.7910914929744
3301,141.99687482731358,-37.75680906860276
3302,141.74932377143725,-37.83969723954107
3303,141.67481160215118,-37.96286671151531
3304,141.4453792649054,-38.01237344801101
3305,141.4488585794421,-38.23432247259395
3309,141.5283144297282,-37.80977688773929
3310,141.5673965048292,-37.7288604278199
3311,141.30042502933784,-37.57845005953367
3312,141.23036822159457,-37.49425754512349
3314,142.1561187701461,-37.387543395903464
3315,141.67213524460703,-37.4665914485862
3317,141.60189260705334,-37.1434216015119
3318,141.30164981521344,-37.04055881523628
3319,141.08959521204918,-36.910519959400546
3321,143.94612162552448,-38.10046059184916
3322,143.6624553361074,-38.035341159548636
3323,143.50502421512036,-38.011244918080656
3324,143.3543035394112,-37.92664601118925
3325,143.1808407759875,-37.89878439375386
3328,144.0533965690877,-38.02209796388131
3329,143.87975828611263,-37.986630336779406
3330,143.7450892007499,-37.928370206248
3331,144.1830996809953,-37.9823901426001
3332,144.09838037516408,-37.956873020739806
3333,144.0368604885459,-37.87338323607065
3334,144.05975149629913,-37.75658434507781
3335,144.65817689963774,-37.6933202269735
3336,144.70259664183882,-37.708129196392505
3337,144.58566452890418,-37.62938385884898
3338,144.5558699337489,-37.75752964980251
3340,144.39706022652348,-37.74293259422661
3341,144.34698081522964,-37.587296016745995
3342,144.22101094284434,-37.63033126094295
3345,144.11335164420652,-37.56762567071864
3350,143.86677996790056,-37.57578153778023
3351,143.60844258971818,-37.688780134267596
3352,143.7869835683302,-37.55346453010623
3355,143.7941371711125,-37.51537236408303
3356,143.82563822219333,-37.59052170048345
3357,143.89952724166275,-37.65186552173061
3358,143.793232985379,-37.57744943591396
3360,143.51328544342363,-37.73842466077313
3361,143.31483328263488,-37.71145484574253
3363,143.9198494856953,-37.4283620209659
3364,143.989180221199,-37.29648098378369
3370,143.82198518701057,-37.26152980861458
3371,143.657678434045,-37.20192163017615
3373,143.33963939430444,-37.464534234790484
3374,142.88222881756502,-37.166184432186974
3375,143.13443537498344,-37.39096422377576
3377,142.94811820148809,-37.27539811923115
3378,143.02311670760017,-37.512160377710345
3379,142.63612525284836,-37.53955943680819
3380,142.77090627503236,-37.05744819168336
3381,142.58559497420111,-37.16042519974577
3384,143.05027395052167,-36.996940837792025
3385,142.58632925990509,-36.87520220800316
3387,142.86909300480028,-36.825882270601284
3388,142.69431382363052,-36.627185567721
3390,142.46638705743234,-36.56597890462739
3391,142.44307709357406,-36.05079511895342
3392,142.6269494081872,-36.41224458014065
3393,142.42105842955172,-36.193410050621196
3395,142.4161349913857,-35.91281549571703
3396,142.35204231182166,-35.70909994431177
3400,142.19619320821846,-36.718971221290424
3401,142.17633117137737,-36.85780404895152
3407,141.84037594140693,-37.2889793841776
3409,141.79066032840197,-36.848879543679786
3412,141.48862874544082,-36.67132979854337
3413,141.2314470264841,-36.7085221703671
3414,142.047842291831,-36.33641320033671
3415,141.376973185254,-36.37351071173728
3418,141.62505615768376,-36.27792517109302
3419,141.26460987842003,-36.38644881420728
3420,141.08732602387238,-36.20887157203077
3423,141.97726424843387,-36.098706525263786
3424,141.9979772190944,-35.82493786492548
3427,144.69943517901675,-37.62082550344104
3428,144.79280556856327,-37.63493614087008
3429,144.73481965928102,-37.550216872482906
3430,144.80195968570177,-37.4886653891689
3431,144.68141696903592,-37.448180725874955
3432,144.77226361374275,-37.4378951763141
3433,144.77872792384412,-37.40121261473945
3434,144.74588399900227,-37.35224778504814
3435,144.7391761070878,-37.225056263123626
3437,144.54707753295793,-37.501800217167876
3438,144.61680434980335,-37.45347234166114
3440,144.55715118546908,-37.42908041225219
3441,144.59318602493548,-37.39293829737659
3442,144.5522762814952,-37.33237120823099
3444,144.5290651301939,-37.1351964577242
3446,144.34393938991786,-37.186147194065846
3447,144.34955444437225,-37.140598803437335
3448,144.38278678072052,-37.0516363903395
3450,144.22055612508697,-37.06002210829913
3451,144.21112387833244,-37.10322078261172
3453,144.23932179038854,-36.93337880975076
3458,144.36566702078267,-37.4549610184883
3460,144.13966208216505,-37.33484358812646
3461,144.18059271443303,-37.3072504581066
3462,144.05726884445087,-37.114319620941394
3463,144.00841509738902,-36.93336020165925
3464,143.84139579063338,-37.028161945638026
3465,143.6747630199069,-37.03557902164972
3467,143.47189056265626,-37.08261139348073
3468,143.40202546364165,-37.21249063280096
3469,143.2638352207228,-37.17653765918595
3472,143.69491567881346,-36.855905479131216
3475,143.51850451841352,-36.725509845744305
3477,143.20844458316742,-36.681846042401105
3478,143.32090196055253,-37.05038500987504
3480,142.93854237188634,-36.35005685675958
3482,142.84426520312937,-36.13659738559259
3483,142.8842956878692,-35.91352188643572
3485,142.7235686581692,-35.695794928520755
3487,142.6065095741474,-35.55656983270295
3488,142.46514732132476,-35.44221717381775
3489,142.4499631048389,-35.29289257731362
3490,141.6254915268034,-35.14237040347909
3491,142.18800124301168,-35.43553357977669
3494,142.17751564040276,-34.51906813303612
3496,141.55363945752907,-34.36172923096242
3498,142.1699899267643,-34.251662487959415
3500,142.12264159837326,-34.207855232441744
3501,142.33138770284128,-34.7197267251958
3505,141.87118019684712,-34.18776515665952
3506,141.36456801508612,-35.18682321648508
3507,142.0465540711313,-35.099111140880254
3509,141.76495920784294,-35.16270460887133
3512,141.106720885455,-35.16507540498874
3515,144.0800483811006,-36.80448985916282
3516,144.0131970968925,-36.62541805989752
3517,143.8696022167126,-36.46303307749902
3518,143.64188686633082,-36.40322602186831
3520,143.76841556601315,-36.35433442701523
3521,144.85865481325368,-37.11355796223928
3522,144.78399503989627,-37.04823876912181
3523,144.73777144114467,-36.8515583172659
3525,143.4262203186577,-36.2478733141675
3527,143.28318170215292,-36.03795811278426
3529,143.19757114739576,-35.84802009432705
3530,143.15901563307216,-35.728250541370045
3531,142.96245941032612,-35.62062957372149
3533,142.80146469003185,-35.38293475912104
3537,143.71523852437235,-36.05107606829879
3540,143.52573113518744,-35.83604688771265
3542,143.43469521214465,-35.6669167624858
3544,143.18404308172893,-35.47587176053525
3546,142.9111950194871,-35.087041235727746
3549,142.77631249758525,-34.78901216605987
3550,144.28876358660088,-36.76188791075494
3551,144.48477257816248,-36.75640916153102
3555,144.24278083198985,-36.808676945863795
3556,144.19432941624981,-36.650310804112515
3557,144.52422616509355,-36.65472794166584
3558,144.6081235701176,-36.49154108572865
3559,144.82707690405354,-36.56252121755286
3561,144.68226063183585,-36.33952821736126
3562,144.52730624975075,-36.0456313257926
3563,144.49803887809722,-36.27116800483726
3564,144.71081360119794,-36.15296872824179
3565,144.5254781726144,-36.1919138407911
3566,144.35736209017088,-35.94953169467028
3567,144.27957257766082,-35.9083596255412
3568,144.19115614847647,-35.81347204310591
3570,144.2671144951952,-36.502428749261135
3571,144.18021820727532,-36.38484804176989
3572,144.323374092306,-36.3216477923313
3573,144.2748902685464,-36.19437575421543
3575,144.1088092858055,-36.06674358887521
3576,143.9155218722025,-36.122903650494315
3579,143.84014261165612,-35.721561027561904
3580,144.1115639843197,-35.644020233433665
3581,143.81545278585313,-35.59129569107498
3583,143.68866727256605,-35.5051968440286
3584,143.64171546405845,-35.46844762034583
3585,143.37274163290408,-35.37598829187319
3586,143.69563027957554,-35.40381738862419
3588,143.44627327672868,-35.292272398338426
3589,143.44819444501297,-35.25134009835683
3590,143.47413474926424,-35.2262190603946
3591,143.39891081767016,-35.20790153837175
3594,143.36277334914263,-35.14572059893734
3595,143.33531956456937,-35.18260116195988
3596,143.23446021513845,-35.14585399448215
3597,143.15570267070296,-34.903034344291974
3599,143.09330441212745,-34.74016715705877
3607,145.17074698645632,-36.84469798769295
3608,145.13365046294408,-36.7634002150273
3610,145.2218017776448,-36.592592893603744
3612,145.03481707961623,-36.610117278930964
3614,145.31057394376973,-36.49367979026128
3616,145.1738762765133,-36.43187469318115
3617,145.16336349628267,-36.41295440697721
3618,145.14748758711988,-36.37042373654779
3620,145.07398859181498,-36.279160684895785
3621,144.9693187339767,-36.228067642208934
3622,144.83121210727032,-36.24414190104117
3623,144.94139634504205,-36.46270893497572
3624,144.94911905876228,-36.39909773295215
3629,145.26822481047986,-36.29648464121925
3630,145.5967916996331,-36.46359304309081
3631,145.4796798258868,-36.445173579869895
3633,145.46810695771867,-36.29373355586784
3634,145.47289123995452,-36.23813805442372
3635,145.34238471875045,-36.15588745345588
3636,145.502932666252,-36.102228071486834
3637,145.29213396745632,-35.96412369605921
3638,145.1701720745462,-36.03543336569001
3639,145.03926911764677,-35.97985011281553
3640,145.46920185647022,-35.999267136099114
3641,145.44368934428974,-35.89514705888067
3644,145.6656585889982,-35.90154773556522
3646,145.70743606659744,-36.253100244542196
3647,145.69943903139503,-36.39455673380194
3649,145.70446722477394,-36.0676685533678
3658,145.14046346349195,-37.280662186634416
3659,145.1318532245457,-37.127607129555514
3660,145.26588653743127,-37.056400726467885
3662,144.94838690155044,-36.93537687339146
3663,145.16414125271868,-36.92756348020712
3664,145.29546072393765,-36.922452259784905
3665,145.36036295086325,-36.82052628422911
3666,145.54786667860708,-36.802378535243626
3669,145.7474116449181,-36.64913523611569
3670,145.87583930010499,-36.6486080938208
3672,145.99619086513823,-36.577303930460715
3673,146.0973841517887,-36.68676537967043
3675,146.20692327387457,-36.47503822752469
3677,146.31746175382185,-36.36801875931707
3678,146.4355231674016,-36.59730415372361
3682,146.41999609250453,-36.160368470415094
3683,146.60258529572374,-36.17792006515477
3685,146.5323630346271,-36.03914099693888
3687,146.42136224299117,-36.00729153950743
3688,146.72107916188585,-36.155671194234394
3690,146.85017927245158,-36.114031277418725
3691,147.02026895182175,-36.31840044635771
3695,147.1196900810183,-36.31678411412895
3697,147.2038799733549,-36.68465061491684
3698,147.1371097980398,-36.7660569772053
3699,147.28783918208623,-36.83465438305956
3700,147.27118526333186,-36.185887051194676
3701,147.4540887454458,-36.51014515015531
3704,147.4841900687257,-36.14796097229913
3705,147.79750201715646,-36.14696919283678
3707,147.92590618599903,-36.45970582711189
3708,147.91205525529523,-36.06138813577165
3709,147.66971645685337,-36.039308611974114
3711,145.7105922733308,-37.436517258724905
3712,145.8398160858266,-37.36732496391753
3713,145.98796378678804,-37.34091381447323
3714,145.72003368745362,-37.21414447851566
3715,145.75300618900525,-36.98721150902421
3717,145.44670019451257,-37.30942210074236
3718,145.5241108277675,-37.16257515407193
3719,145.6098308700379,-37.04518333974842
3720,145.87946978285171,-37.01794719866122
3722,146.1251304670905,-37.04102937147778
3723,146.2626213527377,-37.21017798683061
3725,145.89510355370953,-36.399662137885976
3726,145.98861718182397,-36.333866406467415
3727,145.93882459972087,-36.25003724597805
3728,145.93328978230898,-36.15490999001063
3730,145.9730283970343,-36.05166900278796
3732,146.33053953081497,-36.68775857729702
3733,146.4115489980982,-36.75540924255838
3735,146.60252322218463,-36.5398384345915
3737,146.81436238040118,-36.85819163243865
3738,146.7873372278891,-36.60537695591251
3739,146.84590158245135,-36.63758812713231
3740,146.86464843213435,-36.81436251625517
3741,147.1033503906965,-36.90218331336836
3744,146.983029730426,-36.791125717622556
3746,146.55929961864538,-36.323014102036254
3747,146.70984923788717,-36.354214649561996
3749,146.86842125467325,-36.356313618470224
3750,145.00669480137503,-37.59045405370915
3751,145.06088866130457,-37.54445616088513
3752,145.08266699091877,-37.633269630667684
3753,144.9719651811018,-37.47614265664151
3754,145.11565238838267,-37.59618109457089
3755,145.12653774021712,-37.55033077108618
3756,144.92378919810204,-37.41247399708617
3757,145.19503186166756,-37.47804932807048
3758,145.03626524700744,-37.35908539967936
3759,145.24907966124414,-37.64256856413967
3760,145.28960316340985,-37.62617687463875
3761,145.28586582599178,-37.58506522904055
3762,144.9374992534486,-37.35356448466121
3763,145.36088568012008,-37.5096585240826
3764,144.93500469936643,-37.21050734147908
3765,145.34387183110047,-37.81676501293332
3766,145.38314328226582,-37.8199688479195
3767,145.3518566755844,-37.838337664550494
3770,145.42307644958564,-37.71232348430623
3775,145.37752087448823,-37.625655271044444
3777,145.52056266360944,-37.59216227891296
3778,145.63504962430616,-37.55663620251702
3779,145.93768877826506,-37.579219867273366
3781,145.51166537001413,-37.9313650386242
3782,145.4553025382724,-37.92137113424921
3783,145.6406974500138,-37.9460793700182
3785,145.32043181785966,-37.875841252953194
3786,145.3366053102386,-37.87660495144718
3787,145.34853927615166,-37.864879463382046
3788,145.3802548756662,-37.85428388615657
3789,145.35926975513553,-37.88834318295084
3791,145.3994695272176,-37.89833378121428
3792,145.40364179100007,-37.89359592499994
3793,145.42663123343306,-37.874327621786726
3795,145.43369278967697,-37.834896309497125
3796,145.38832815472742,-37.788416293587716
3797,145.70303110430845,-37.84635133713595
3799,145.80371440635537,-37.70571842004344
3802,145.2560775597019,-37.967903756777794
3803,145.27029724759504,-38.005141958048426
3804,145.33087688177793,-37.97600505998773
3805,145.30405053682512,-38.04049278328005
3806,145.35107134562537,-38.02876075592354
3807,145.3841625755335,-38.034672407987905
3808,145.42769316815526,-37.995884753206866
3809,145.4147142981918,-38.07372772417589
3810,145.49157166542687,-38.0700281934604
3812,145.56896866972846,-38.075919017458055
3813,145.62671019772364,-38.046897756581295
3814,145.65464707086977,-38.10124966814778
3815,145.70946880687598,-38.07700665656639
3816,145.77167847249612,-38.09117551199527
3818,145.84233421939186,-38.137354745702176
3820,145.9366582943612,-38.15971217310146
3821,146.01552612181325,-38.098878758070676
3822,146.00774303828817,-38.20092655644296
3823,146.06541235066334,-38.223965400332524
3824,146.16758863414532,-38.22262658237767
3825,146.3299231380148,-37.913686767375474
3831,146.02100142650966,-37.9979572600913
3832,145.98631757019194,-37.92245042061659
3833,146.06278171350831,-37.84892696621887
3835,146.16689792998352,-38.30379367522408
3840,146.42074389389472,-38.2828234917188
3842,146.41939838369794,-38.3201839723851
3844,146.6126107216392,-38.2775167439885
3847,146.82680454826152,-38.21940877578268
3850,147.07367517583964,-38.10150445405404
3851,147.140317132996,-38.215627078206
3852,147.1418030494119,-38.10519083980348
3854,146.594498306712,-38.1142479585899
3856,146.59649821298083,-38.03639231236178
3857,146.67243561449803,-38.01000828453801
3858,146.68580852561166,-37.573654136555774
3859,146.87416974313084,-37.92148517205089
3860,146.94636679254467,-37.71339076678882
3862,147.19007164258633,-37.50997159304124
3864,147.3134854211133,-37.82223313638169
3865,147.4625939563024,-37.79818152084674
3869,146.36181944860073,-38.36626522800337
3870,146.3483354904143,-38.45096382416266
3871,146.18077256561057,-38.40767629772397
3873,146.69149247657353,-38.3031566701116
3874,146.89943994240733,-38.52683768572075
3875,147.5498505577718,-37.68475336829176
3878,147.6752680807698,-37.902163447747036
3880,147.75213972130422,-37.92947563822571
3882,147.75118968908396,-37.81586004196572
3885,148.2198595772483,-37.271509694347046
3886,148.4479334988927,-37.75211039771935
3887,148.05323945105044,-37.69259040541188
3888,148.60469445577536,-37.361291136125054
3889,148.87769256025643,-37.54587125239932
3890,149.21057280576537,-37.4903832168931
3891,149.5211437368447,-37.54729979329521
3892,149.8000841799791,-37.511662610203985
3893,147.83068318599,-37.50492377339915
3895,147.85227072528548,-37.3632535262083
3896,147.7940691228954,-37.23081482473609
3898,147.5081492971237,-37.03621076160063
3900,147.91202696081518,-36.87209973209098
3902,147.81265775599041,-37.81368503868182
3903,147.86778835058692,-37.81396260948283
3904,147.84264026939002,-37.86836213832588
3909,148.01367780146862,-37.81645775164191
3910,145.1974679193382,-38.1539941948483
3911,145.17041021326853,-38.19594396213528
3912,145.22101270175483,-38.216170784503504
3913,145.18948759806617,-38.26602534354751
3915,145.13155714576732,-38.29941351690204
3916,145.05357267826952,-38.409343640772384
3918,145.1707404615459,-38.3399926306645
3919,145.2043460946667,-38.355436990666625
3920,145.19639979465433,-38.37729892901153
3921,145.36526823563148,-38.35022305566753
3922,145.20976190312834,-38.48650257146157
3923,145.2732145067745,-38.48239551461843
3925,145.32569296276935,-38.518354310986155
3926,145.10033802954803,-38.35276684115776
3927,145.1607591966153,-38.38090810304793
3928,144.96811560007518,-38.40289591400914
3929,144.97959775682293,-38.45864360360571
3930,145.0926588783464,-38.19628874643675
3931,145.06039681417374,-38.23075411465998
3933,145.11943047264486,-38.24667483468733
3934,145.0312435634,-38.27552175893011
3936,144.99766657547397,-38.334882228377374
3937,145.0199660803138,-38.37059143689575
3938,144.93386455966674,-38.35287117866661
3939,144.89534915877627,-38.417718455114006
3940,144.87456321512155,-38.37097019541969
3941,144.81776249712584,-38.386439812337926
3942,144.77239240902284,-38.368174913149204
3943,144.74339589098278,-38.345572435371786
3944,144.7055124830389,-38.323761510713766
3945,145.67880420130484,-38.39645056188617
3946,145.73867273068532,-38.436515503596915
3950,145.82347026308798,-38.445363070830034
3951,145.74600355009756,-38.51285052704395
3953,145.9771412980282,-38.460862753169756
3954,145.95223267575938,-38.55976735874163
3956,145.95998030937815,-38.684203612806975
3957,146.09450556758514,-38.59313535964972
3958,146.01242813047912,-38.668620299552835
3959,146.0825350506628,-38.749580283866536
3960,146.30075259832503,-38.83210374958966
3962,146.35001366977195,-38.612613692793666
3964,146.27251722333338,-38.6864274923333
3965,146.47755324675356,-38.6873472298962
3966,146.4318377285,-38.62613750452294
3967,146.53770443217908,-38.652379588980494
3971,146.64422355593535,-38.529857110764986
3975,145.23750224173375,-38.065905824501364
3976,145.26765690536902,-38.03935339659575
3977,145.27522267448285,-38.140447931108966
3978,145.3738276096498,-38.1330624380393
3979,145.6219321895926,-38.467418558218455
3980,145.3724258419881,-38.205792296383926
3981,145.5786342491667,-38.20007686707407
3984,145.5606969881707,-38.30746586813814
3987,145.68598747188935,-38.3092156896132
3988,145.8026074006487,-38.3182654986245
3990,145.5298477897489,-38.45270639314158
3991,145.4663388091189,-38.475479333985554
3992,145.58286498453745,-38.53296448025121
3995,145.62765163111794,-38.599756478147384
3996,145.75633310733,-38.617996860382256
4000,153.0199161384648,-27.46305720052645
4005,153.04708760600008,-27.461333683666624
4006,153.0322476693716,-27.449280576697916
4007,153.06769041224837,-27.435279909851275
4008,153.11754641676274,-27.394776882268854
4009,153.09154306099296,-27.435110360180193
4010,153.04488195135946,-27.43297959116945
4011,153.06366671409182,-27.41868134278074
4012,153.05505734724457,-27.39727798265557
4013,153.07508634833343,-27.394220529666637
4014,153.08648754592366,-27.368381374293744
4017,153.05257559034715,-27.312830059178072
4018,153.03332261430347,-27.336873678146585
4019,153.093813963215,-27.248191031887256
4020,153.10137447792974,-27.213301140627784
4021,153.08394032720045,-27.22369744029303
4022,153.05663360859793,-27.210659553322035
4025,153.40614942954417,-27.14251916741975
4030,153.03685632272834,-27.423236759695566
4031,153.02943441551076,-27.406085868869955
4032,153.0248164231677,-27.38533068773518
